[Script Info]
Title: 【直播回放】今天份的黑听来啦~ 2022年10月10日11点场
Original Script: B站bilibil弹幕下载生成ASS字幕
ScriptType: v4.00+
Collisions: Normal
PlayResX: 1920
PlayResY: 1080
WrapStyle: 0

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: RightMode1,Microsoft YaHei UI,17,&H80FFFFFF,&H80FFFFFF,&H80000000,&H80000000,-1,0,0,0,100,100,0,0,1,1,0,2,20,20,2,0
Style: TopMode1,Microsoft YaHei UI,17,&H80FFFFFF,&H80FFFFFF,&H80000000,&H80000000,-1,0,0,0,100,100,0,0,1,1,0,2,20,20,2,0

[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Tex
Dialogue: 0,0:10:27.77,0:10:48.79,RightMode1,,20,20,2,,{\move(1954,17,-34,17)}快去健身
Dialogue: 0,0:10:29.42,0:10:50.76,RightMode1,,20,20,2,,{\move(2056,34,-136,34)}认识这么久了就没见沐沐开过健身环
Dialogue: 0,0:10:32.19,0:10:55.16,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}干杯
Dialogue: 0,0:10:36.30,0:10:55.69,RightMode1,,20,20,2,,{\move(1979,34,-59,34)}现在取暖全靠抖
Dialogue: 0,0:10:36.57,0:10:56.50,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}好耶
Dialogue: 0,0:10:37.04,0:11:0.41,RightMode1,,20,20,2,,{\move(1971,17,-51,17)}锻炼就不冷了
Dialogue: 0,0:10:38.37,0:11:2.06,RightMode1,,20,20,2,,{\move(1962,17,-42,17)}打Call
Dialogue: 0,0:10:45.02,0:11:5.40,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}问号
Dialogue: 0,0:10:51.28,0:11:14.84,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}好耶
Dialogue: 0,0:10:57.40,0:11:19.51,RightMode1,,20,20,2,,{\move(2030,17,-110,17)}是29还是28生日回来着?
Dialogue: 0,0:11:2.72,0:11:21.99,RightMode1,,20,20,2,,{\move(2039,17,-119,17)}这边冷空气，昨晚把我给冻傻了
Dialogue: 0,0:11:2.99,0:11:26.77,RightMode1,,20,20,2,,{\move(1937,34,-17,34)}好耶
Dialogue: 0,0:11:8.06,0:11:26.41,RightMode1,,20,20,2,,{\move(1996,17,-76,17)}不发抖了，依然涩涩
Dialogue: 0,0:11:9.04,0:11:27.86,RightMode1,,20,20,2,,{\move(1928,34,-8,34)}午
Dialogue: 0,0:11:9.41,0:11:33.22,RightMode1,,20,20,2,,{\move(1945,34,-25,34)}rua
Dialogue: 0,0:11:10.67,0:11:32.58,RightMode1,,20,20,2,,{\move(1979,17,-59,17)}（rua耳朵）
Dialogue: 0,0:11:15.48,0:11:38.20,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}好耶
Dialogue: 0,0:11:18.49,0:11:36.55,RightMode1,,20,20,2,,{\move(1962,34,-42,34)}rua沐沐
Dialogue: 0,0:11:31.25,0:11:53.77,RightMode1,,20,20,2,,{\move(2013,17,-93,17)}没错你怀胎三年零十个月
Dialogue: 0,0:11:33.68,0:11:57.59,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}好耶
Dialogue: 0,0:11:34.85,0:11:53.20,RightMode1,,20,20,2,,{\move(2081,34,-161,34)}守护最好的debu晓空，大家速来减时长
Dialogue: 0,0:11:35.70,0:11:56.61,RightMode1,,20,20,2,,{\move(1945,51,-25,51)}QwQ
Dialogue: 0,0:11:44.26,0:12:6.81,RightMode1,,20,20,2,,{\move(1979,17,-59,17)}涩涩哪里有涩涩
Dialogue: 0,0:11:48.03,0:12:7.09,RightMode1,,20,20,2,,{\move(2047,34,-127,34)}还有接近20天才能看到新衣,急
Dialogue: 0,0:11:48.14,0:12:9.80,RightMode1,,20,20,2,,{\move(1962,17,-42,17)}要rua！
Dialogue: 0,0:11:50.00,0:12:9.83,RightMode1,,20,20,2,,{\move(1937,51,-17,51)}晚安
Dialogue: 0,0:11:52.05,0:12:11.25,RightMode1,,20,20,2,,{\move(1962,17,-42,17)}比较四胎呢
Dialogue: 0,0:11:52.12,0:12:11.16,RightMode1,,20,20,2,,{\move(1988,34,-68,34)}完了！29号上班
Dialogue: 0,0:11:54.96,0:12:18.25,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}问号
Dialogue: 0,0:12:6.29,0:12:26.09,RightMode1,,20,20,2,,{\move(1971,17,-51,17)}光速换上好吧
Dialogue: 0,0:12:7.22,0:12:27.28,RightMode1,,20,20,2,,{\move(1937,34,-17,34)}问号
Dialogue: 0,0:12:27.46,0:12:45.81,RightMode1,,20,20,2,,{\move(2056,17,-136,17)}沐沐:有舰长还健身环呢,我着急啥
Dialogue: 0,0:12:29.64,0:12:49.78,RightMode1,,20,20,2,,{\move(2013,34,-93,34)}兄弟们记得加健身环！！
Dialogue: 0,0:12:32.22,0:12:51.44,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}问号
Dialogue: 0,0:12:32.94,0:12:52.32,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}晚安
Dialogue: 0,0:12:39.61,0:13:2.14,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}晚安
Dialogue: 0,0:12:40.12,0:12:58.54,RightMode1,,20,20,2,,{\move(1996,34,-76,34)}月底我上提让她翻倍
Dialogue: 0,0:12:41.36,0:13:0.59,RightMode1,,20,20,2,,{\move(1962,51,-42,51)}老板上个舰
Dialogue: 0,0:12:46.25,0:13:5.32,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}问号
Dialogue: 0,0:12:52.93,0:13:12.85,RightMode1,,20,20,2,,{\move(1937,17,-17,17)}好耶
Dialogue: 0,0:12:53.95,0:13:13.59,RightMode1,,20,20,2,,{\move(1928,17,-8,17)}屑
Dialogue: 0,0:12:55.75,0:13:18.83,RightMode1,,20,20,2,,{\move(1971,17,-51,17)}点歌 克卜勒
Dialogue: 0,0:12:56.79,0:13:16.50,RightMode1,,20,20,2,,{\move(1971,34,-51,34)}好耶,有歌听
Dialogue: 0,0:13:1.13,0:13:24.13,RightMode1,,20,20,2,,{\move(1954,17,-34,17)}数码宝贝
Dialogue: 0,0:13:1.64,0:13:21.37,RightMode1,,20,20,2,,{\move(1937,34,-17,34)}好耶
Dialogue: 0,0:13:2.65,0:13:24.94,RightMode1,,20,20,2,,{\move(1988,34,-68,34)}说这个我就不困了
Dialogue: 0,0:13:2.80,0:13:24.30,RightMode1,,20,20,2,,{\move(1988,51,-68,51)}初号机永远最可爱
Dialogue: 0,0:13:4.98,0:13:24.21,RightMode1,,20,20,2,,{\move(1928,68,-8,68)}屑
Dialogue: 0,0:13:14.79,0:13:36.73,RightMode1,,20,20,2,,{\move(2022,17,-102,17)}借着核酸的功夫来看看沐沐
Dialogue: 0,0:13:17.84,0:13:36.27,RightMode1,,20,20,2,,{\move(1954,34,-34,34)}草率了！
Dialogue: 0,0:13:18.80,0:13:39.17,RightMode1,,20,20,2,,{\move(1954,17,-34,17)}哈哈哈哈
Dialogue: 0,0:13:18.89,0:13:37.85,RightMode1,,20,20,2,,{\move(1945,34,-25,34)}。。。
Dialogue: 0,0:13:21.06,0:13:40.15,RightMode1,,20,20,2,,{\move(1979,34,-59,34)}减半都不要啊？
Dialogue: 0,0:13:23.88,0:13:47.16,RightMode1,,20,20,2,,{\move(1945,17,-25,17)}哈哈哈
Dialogue: 0,0:13:23.97,0:13:44.36,RightMode1,,20,20,2,,{\move(1928,34,-8,34)}屑
Dialogue: 0,0:13:25.95,0:13:46.02,RightMode1,,20,20,2,,{\move(1954,34,-34,34)}哈哈哈哈
Dialogue: 0,0:13:31.10,0:13:50.73,RightMode1,,20,20,2,,{\move(2030,17,-110,17)}礼物和肥肉，dd只能选一个
Dialogue: 0,0:13:31.37,0:13:54.03,RightMode1,,20,20,2,,{\move(2064,34,-144,34)}高能榜上有快一半是沐沐画的头像了呢
Dialogue: 0,0:13:34.48,0:13:53.98,RightMode1,,20,20,2,,{\move(2115,51,-195,51)}反正你也不还健身环啊,让我们看个数字变化图个乐
Dialogue: 0,0:13:39.70,0:14:1.95,RightMode1,,20,20,2,,{\move(1979,17,-59,17)}哈哈哈哈哈哈哈
Dialogue: 0,0:13:40.81,0:14:2.25,RightMode1,,20,20,2,,{\move(2039,34,-119,34)}哼哼啊啊啊啊啊啊哼啊啊啊啊啊
Dialogue: 0,0:13:44.94,0:14:3.47,RightMode1,,20,20,2,,{\move(1928,17,-8,17)}屑
Dialogue: 0,0:14:4.09,0:14:25.82,RightMode1,,20,20,2,,{\move(2022,17,-102,17)}沐沐全是gachi不要慌
Dialogue: 0,0:14:9.49,0:14:31.13,RightMode1,,20,20,2,,{\move(2073,17,-153,17)}沐沐不相信我们的gachi力吗（坏笑
Dialogue: 0,0:14:37.55,0:14:55.91,RightMode1,,20,20,2,,{\move(2022,17,-102,17)}呜呜呜当代机不要初号机了
